POINT3D_ID,X,Y,Z,signed_dist_to_ref_plane,abs_dist_to_ref_plane
31755,-2.104627562602269,0.2242131676937495,1.705772681487293,-0.005418534816020629,0.005418534816020629
32966,-2.127871988643127,0.0884072533275053,1.763651611995251,-0.004497998559959888,0.004497998559959888
33000,-2.1399425532194347,0.1390918819947987,1.7401794555549357,-0.0022595727101110182,0.0022595727101110182
33905,-2.121042799625377,0.1744893608007281,1.725879531763124,-0.003755736439998719,0.003755736439998719
33920,-2.128494697956652,0.2316200041449876,1.6902678387596743,0.0069269227153919795,0.0069269227153919795
34316,-2.136796024301454,0.0654659385096246,1.7751251924301936,-0.005694129251491849,0.005694129251491849
34880,4.318586480619346,0.8348360867229834,1.1525324171245657,-0.002788533180511779,0.002788533180511779
34915,-2.2231798247353844,-0.1286931113638909,1.852289469315226,0.002963921273086469,0.002963921273086469
35160,-2.184202530492202,-0.0594206245260847,1.8218528276198012,0.002207110647838714,0.002207110647838714
35324,-2.133963831380812,0.1239992587722166,1.745654978806048,-0.0016335313270383024,0.0016335313270383024
41799,-2.175110146173035,-0.0514004660782518,1.823309541667835,-0.0026492792622468766,0.0026492792622468766
42267,-4.477376258670016,0.4076369267825941,1.726894941897192,0.0019642401320824642,0.0019642401320824642
42268,-4.477376258670016,0.4076369267825941,1.726894941897192,0.0019642401320824642,0.0019642401320824642
42343,-4.457448173853438,0.4509428769495572,1.706080371295842,0.0033182838736618655,0.0033182838736618655
43596,-4.507007196440138,0.3400350231374434,1.7529433910679877,0.0057126214726142405,0.0057126214726142405
43663,-4.450594004211657,0.3851588394459123,1.7342340094399642,0.0029037035051887473,0.0029037035051887473
43664,-4.450594004211657,0.3851588394459123,1.7342340094399642,0.0029037035051887473,0.0029037035051887473
43701,-4.453823717807672,0.4272183386251989,1.7149240186695984,0.004324886698478294,0.004324886698478294
43702,-4.445715220617776,0.43619546890729,1.711035362829212,0.004048579751721684,0.004048579751721684
44979,-4.514603846960925,0.1192866394438466,1.847220113439704,0.00577408760680439,0.00577408760680439
45024,-4.511704583169946,0.3129539350999396,1.7664426555146515,0.004099209559128664,0.004099209559128664
45613,-4.549290186295914,-0.0285061456173971,1.9101938898678792,0.007178793935906408,0.007178793935906408
45697,-4.5279618075260935,0.2538953123625845,1.7871293325705857,0.008876495991531137,0.008876495991531137
45718,-4.498027010427181,0.3219091186856397,1.76127386829153,0.004776846641831987,0.004776846641831987
46147,-4.565495516760346,0.0273672830543808,1.883703775087963,0.010332207243959371,0.010332207243959371
46177,4.301725194515876,0.7270367505372138,1.1977644937693488,-0.0014705045941975504,0.0014705045941975504
46654,-4.525590008039332,0.144345550054472,1.8376056946253647,0.005259609797143752,0.005259609797143752
50067,-4.502679563895235,0.3305602838977076,1.7581294581713136,0.004474267547343647,0.004474267547343647
50494,-4.519439467392319,0.1878116638682952,1.8207649380152429,0.0034705075846741215,0.0034705075846741215
50512,-4.500067348537846,0.2627307780733522,1.7866705204966278,0.0046805062021248855,0.0046805062021248855
50679,-4.524987857251506,0.1685952030327494,1.830038851225337,0.0026980977367145175,0.0026980977367145175
51462,-4.543225927105975,0.2320327183103551,1.799177905826081,0.0069929992763580915,0.0069929992763580915
