POINT3D_ID,X,Y,Z,local_roughness
19884,3.34077245556458,0.44633638771919,1.3598541553231491,0.0011033022998574475
19910,3.3759525858853303,1.117335229776892,1.0731837125154762,0.00019598315237160573
20389,-0.002621847877407,0.2541159339772389,1.603525033920191,0.0006615941898088158
20390,-0.002621847877407,0.2541159339772389,1.603525033920191,0.0006615941898088158
20443,-0.0160765407224305,0.3275279399018357,1.5741175743770754,0.0004325390303117799
20509,-0.0065540195224307,0.3922839334814302,1.5475482079256333,0.0007838614587625628
20587,-0.0105355605286014,0.4846449288399417,1.5080668049970385,0.003062112164709055
20639,-0.0203115451943263,0.5057368477536223,1.500772454076808,0.0022386935945753737
20641,-0.0323999680975293,0.5345252734091134,1.4924432004775663,0.0003969792336680204
20681,-0.0413871467177707,0.5539537232185946,1.4824627204746688,0.0017640092656859825
20868,-0.0171057659489195,0.6631315551750637,1.4417949434481143,0.0021635462506348607
20869,-0.0171057659489195,0.6631315551750637,1.4417949434481143,0.0021635462506348607
21074,-0.0125146802652197,0.7554584148995822,1.404559888726648,0.0026682429876864126
21285,-0.004931767234266,0.8578865842303811,1.357921034265498,0.0005679041155503016
21340,-0.0080270107748616,0.903765759010404,1.339268234971909,7.787262093425031e-05
21410,-0.0079041678638906,0.9288397153631492,1.3275941647961391,0.0010025554594141717
21411,-0.0079041678638906,0.9288397153631492,1.3275941647961391,0.0010025554594141717
21485,0.0012426739610409,0.9825073744914348,1.3041800853415273,0.0015511817619566059
21733,-0.0073702026022229,0.0718199344290391,1.676266334188999,0.0002774450731051349
21815,-0.0020798281933536,0.1899980097906639,1.6302233150884855,0.0015032050580028112
21850,-0.0172250823365663,0.2317742506720184,1.613141736508413,0.0002986866635724002
21869,-0.0198933672569978,0.2450720156913553,1.609347413592576,0.0010413225991812913
21870,-0.0198933672569978,0.2450720156913553,1.609347413592576,0.0010413225991812913
21871,-0.0037801881737986,0.2647788538590034,1.598010317760704,0.0006662809321505115
21902,-0.0214778051089462,0.3038412126215471,1.584924652315658,0.0001410350743612164
22105,-0.0622322829083986,0.5914911542642866,1.4715171445341375,0.0014196535794990164
22106,-0.0530189751732615,0.6024855855966588,1.4657588427417283,0.0002675654450293195
22140,-0.064666844685804,0.6287753330212317,1.4560754515014294,0.0002334205730635179
22141,-0.0535495705020567,0.6314464876301717,1.4549110120928452,0.000737271346695939
22178,-0.0055284969067903,0.6779425109929985,1.4331031199630648,0.00024193764121347217
22334,-0.0193258113961309,0.8308492035843031,1.3736474136353958,0.00337282578501398
22463,-0.0001383443179531,0.997694626372884,1.2986088311749249,0.0007100334029322527
22534,-0.0712002105359816,-0.1319239449694605,1.7643759826428984,0.00019294865247422506
22544,-0.0788866111081972,-0.0665735146687466,1.7333569524794945,0.006090084241286523
22577,-0.0238454125751019,0.001171294272673,1.7050802487646644,0.0015758010319457945
22609,-0.0086252952592383,0.0990252139647174,1.6660641566515442,0.00036121566626945846
22610,-0.005396829697209,0.109655746708037,1.6622596235671994,0.0010919655366589387
22649,-0.0046196885956248,0.2017061369897129,1.624162487792859,0.00018641650000460254
22750,-0.0321949281638803,0.5506481671698175,1.4836628965137368,0.0017762009997500862
22804,-0.0707272053670973,0.715589242839926,1.4206102665700202,0.0008267386313606845
22882,-0.0031390558524708,0.9427817535983812,1.3209684021297785,0.0016230539531388293
22968,0.0019590060194663,0.1407410276440008,1.6482464939998398,7.802675924135588e-05
23036,-0.0233133154513688,0.5105215126803829,1.4999735082255303,0.0012710988498394332
23063,-0.0330195541616842,0.6270343665002013,1.455346546507617,0.0005656569289722446
23112,-0.0077789951704647,0.8446625287315975,1.365171733772134,0.0009946614562342004
23174,-0.0288841874969831,0.2240116696671235,1.6170373819899688,0.0007481261341802365
23246,-0.0389837132175555,0.7909121138201243,1.3903933497490917,0.0029284622033531054
23274,-0.0757308497864314,-0.0442829159487491,1.7317534243193156,0.003780536983044635
23298,-0.0191399339021708,0.3198417110750047,1.5798265742586746,0.0016968100825193138
23299,-0.0191399339021708,0.3198417110750047,1.5798265742586746,0.0016968100825193138
23341,-0.0052883828646165,0.920792083942517,1.3310715619779208,0.0008472707188126737
23646,-0.056965388191558,-0.2586601340558839,1.814898204856186,0.0035964459641747047
23727,-0.0643644447328546,0.6415919575639014,1.4506564783240044,0.00015094755714539684
23728,-0.0643644447328546,0.6415919575639014,1.4506564783240044,0.00015094755714539684
23775,-0.0056232126343832,0.2950271366725359,1.5869913650566243,0.0004415964941476428
